no.frames,yaw,pitch,roll
1,0.5570781178113567,2.372982924139007,1.6041032591895805
2,0.52859350799336,2.4741090550047824,1.6553084204290345
3,0.4779844750403434,2.511850723800193,1.7131856972721795
4,0.39177393534278543,2.5315443597059435,1.7737156199834976
5,0.29547760762978864,2.517171390519999,1.8315551515499444
6,0.21299989966015132,2.497781418170097,1.878183564395378
7,0.13102067543057797,2.4869179140611566,1.9149334162081733
8,0.0735579746344043,2.47200794186338,1.9304583938511002
9,0.047728243965985434,2.439149367407649,1.9216082003707557
10,0.0472502207776469,2.3567803204686193,1.885587469263364
11,0.06300523247238354,2.2329011270043906,1.8461612590751042
12,0.0863413404862573,2.106111685383775,1.7971986341837796
13,0.09635068908106917,2.0197868253607822,1.7692471701090797
14,0.1043842654156573,1.9326805471485116,1.7330120775340059
15,0.13004558589980922,1.861898665127895,1.6912159153134538
16,0.13146913337180224,1.7905268382208093,1.672285674800571
17,0.11728880709251287,1.7139609216287444,1.6566598337037017
18,0.09127116284838614,1.6479639573658038,1.631578183637314
19,0.07398457463658897,1.6143427525703433,1.6117523036707144
20,0.074583590222001,1.58487994567641,1.5908124222655202
21,0.07529845888741905,1.5168198450472454,1.5833266214644384
22,0.06333232782562298,1.4335274911278701,1.5584445078526012
23,0.05837621190362403,1.35190223242792,1.5319098262037516
24,0.06627084324946178,1.2645837064166165,1.5094451446701707
25,0.09225811182853307,1.2018352701748611,1.4896831381086655
26,0.1341479148480658,1.1333082180132845,1.4626917458442517
27,0.17417801213078915,1.0631439854835198,1.4321442748716149
28,0.20894591564389337,0.9934496249592318,1.3894511074727642
29,0.21913044791613503,0.9292471330530465,1.3500706795084036
30,0.21969615298962636,0.8790713199735382,1.32479757596587
31,0.22069137290184815,0.8168278169829204,1.3112406138797814
32,0.21497194333083486,0.7580226831839436,1.3081116487214488
33,0.2099013550408778,0.6837031063620662,1.305626533858154
34,0.2087744405456842,0.6317020039491211,1.3020601176208622
35,0.20909064361498964,0.5726865441765677,1.299852158271609
36,0.2150199414172948,0.4814502090230996,1.2997715836034915
37,0.21801679359268714,0.4150523402652243,1.2962818986359934
38,0.21602558003588823,0.33709200195144307,1.296306871582509
39,0.2151195928085833,0.2462230331855143,1.2964000398829714
40,0.20470182025183187,0.1420607289042551,1.3064219285621022
41,0.17309568062752143,0.0010470825958625032,1.3157132016495063
42,0.12778951575363393,-0.1468874447599223,1.3013317439653616
43,0.03769835144311677,-0.32158315053752984,1.3128616054480449
44,-0.06784308740592565,-0.47609085848202737,1.3412468462174965
45,-0.1273393369249295,-0.6269109628074475,1.3906485217459827
46,-0.13279523058765572,-0.8242896053354296,1.4550581350819547
47,-0.11625554089274695,-1.025107286851966,1.5044200328768382
48,-0.1269431325981198,-1.2373165859092423,1.5432570076572687
49,-0.19023383895910817,-1.5182428894873634,1.5404134001362786
50,-0.2882392080430224,-1.7908701721972777,1.5954215317275784
51,-0.3234214852530748,-2.1253914686140942,1.702215056002657
52,-0.25807381142529273,-2.6712297815325488,1.8708187195651809
53,-0.041668075338862534,-3.2772872590428737,2.066863993148155
54,0.2768538965160737,-3.711033548992771,2.2370569039809913
55,0.712417961563859,-4.163157778615735,2.386682961753422
56,1.1385531486613767,-4.5283292517804234,2.4334216303081413
57,1.5717440336235247,-4.808943626849436,2.4026415213048233
58,1.901832667856982,-5.018120146172816,2.2692740126960596
59,2.2475888615523556,-5.275568465855161,1.9828436007155108
60,2.546100045936387,-5.506570555106625,1.7311005799056156
61,2.7758758090667466,-5.697695591612074,1.6000224235961245
62,3.0439363856300226,-5.9424461095546945,1.4816792454470935
63,3.337503807198316,-6.217617206531399,1.3701984869661739
64,3.5869344532786447,-6.487164500769839,1.3215936749942934
65,3.8422008397589855,-6.839958716855989,1.2795342296153895
66,4.06153835245175,-7.043577074652085,1.2407320462048905
67,4.274889381977637,-7.001970262449555,1.2120626706571225
68,4.486070083929868,-7.005921985867366,1.1543294115048173
69,4.694206288953149,-7.193225073603271,1.0711908689807426
70,4.989310174257373,-7.527382540283417,0.9462537531830519
71,5.304261291800357,-7.688323871919063,0.7740076440219573
72,5.527568007818291,-7.7495189719848,0.6331957191392952
73,5.725867096104069,-8.530969780787293,0.38212704033583283
74,5.72465560774817,-9.533658542164494,0.21768170078173987
75,5.740732059397002,-10.342423883855796,0.2915881618009674
76,5.548566934145061,-11.068742913151041,0.30612253733391104
77,5.247279350040818,-11.678820953108628,0.325194026037986
78,4.767461039721399,-12.15294243425191,0.3499200308365
79,4.437615999235023,-12.40529110658261,0.44459256113980206
80,4.255697411440051,-12.402372039107323,0.5347204543918272
81,4.225794487191998,-12.114042702636171,0.6099989029597104
82,4.252391217882463,-11.679245300471898,0.6626505893309461
83,4.203811253240652,-11.064595427086747,0.6638084664605681
84,4.079103737581471,-10.418608841209547,0.65547483538454
85,4.001748575221861,-9.84164582489975,0.6213886167569571
86,3.8614491141188507,-9.202116288397402,0.5393315790648152
87,3.75011709585878,-8.576033979088068,0.5141306893630765
88,3.673559183372819,-8.01418838651216,0.5484656762831293
89,3.600723713832479,-7.3776361434685,0.6075392878432164
90,3.540804767226739,-6.71758473855555,0.6508361765118709
91,3.452291274893492,-6.023842776039747,0.6488359449710677
92,3.2988202825599866,-5.5048740930927575,0.6271198924371355
93,3.173806767399205,-5.088710563074213,0.633538402531453
94,3.055574782791481,-4.61436851296421,0.6551428775236533
95,2.98514097196812,-4.207327690068423,0.7293733723172314
96,2.9258817813413622,-3.8002063733794706,0.7853542422507105
97,2.849695386477536,-3.2928609214405564,0.7673021592650696
98,2.7302417071544345,-2.7362636925342976,0.7547662543648099
99,2.5103462375750984,-1.924461504114853,0.7303276244352568
100,2.1947446608611982,-1.0091549402677877,0.8318158029745977
101,1.700591076234781,-0.05734403293121956,1.078942822764507
102,1.1809891174507394,0.7799851560979575,1.2238708615894094
103,0.6054847349549801,1.5652912300035706,1.3801706967754765
104,-0.08241592277301715,2.1833063436887468,1.5379833419157718
105,-0.7394769294964182,2.7558683907002477,1.7069081302152047
106,-1.2597627121138046,3.2862776328278547,1.8949979779392014
107,-1.5418585032058643,3.6747464051700587,1.9694630557142132
108,-1.5561979126526069,3.8066974287160216,2.0264319198752156
109,-1.4172882145683117,3.7145035017444834,2.1645755841324874
110,-1.1535742945053857,3.4613987657930596,2.217968307919583
111,-0.8557909405428487,3.2612819506301634,2.1753843290158716
112,-0.5539885244750223,3.219431785988696,2.1221424843334473
113,-0.36297412297146003,3.291809277210268,2.0826956881370027
114,-0.2837227722020781,3.276079650681577,1.9864019254280223
115,-0.2226833468507894,3.099448179869097,1.763509155398118
116,-0.15441890214639745,2.8799554797358793,1.5454306145020809
117,-0.009254849491553073,2.6275535860883137,1.3790139370862284
118,0.24746836875172107,2.424234548669169,1.2800197079645352
119,0.504952782885192,2.346283942009384,1.2345007624392466
120,0.8067797983058347,2.1920606766620994,1.192118269585543
121,1.139359749113871,1.8584927209463022,1.1260664229742658
122,1.4392052838340885,1.41199429879086,1.022891602076702
123,1.7676117622782797,0.9034481111890574,0.8511600723545856
124,2.0279275137811767,0.45284601753555653,0.7165568960566531
125,2.3312236844915843,-0.046764723734961725,0.677349262927492
126,2.6841553448622664,-0.42309016545766054,0.7268502044258915
127,3.0100337419528094,-0.6154120943222127,0.779854659390331
128,3.307912733651758,-0.7110901621096609,0.7982293087268899
129,3.4319277382806197,-0.6896318944497256,0.8023958841410695
130,3.393954337935873,-0.5519556824768257,0.7552072284465279
131,3.234999570921498,-0.38258282205400723,0.7399896205633525
132,3.0800097179069983,-0.2687656453184072,0.7568363886218583
133,2.98568503774039,-0.23835092011926087,0.8003027513567681
134,2.9517794308393146,-0.31210919805221904,0.8696902685750028
135,2.9619587328186485,-0.39586052283967377,0.8927981855749962
136,2.996645113589855,-0.463439053811016,0.8543564407559631
137,3.017338895671748,-0.5153880844818569,0.8246277760322097
138,3.025736681463601,-0.5436574806962042,0.7741480897846729
139,3.027778070832076,-0.5334916441891322,0.7108802618890204
140,3.009662351429565,-0.5031414487608075,0.6531134575967541
141,2.9435232360354058,-0.4520420295770325,0.6142123292020298
142,2.817177423451119,-0.4135587966954949,0.6090721316805143
143,2.64870011804363,-0.3873644079690146,0.6373562647771881
144,2.4138843174367435,-0.41145149660496205,0.6698180723452773
145,2.1783795722415533,-0.45688698150390317,0.6821578227532336
146,1.9033534562665944,-0.4840268978490913,0.6999526530709218
147,1.627605991033401,-0.4790132722687463,0.7153859455182674
148,1.3741638493624928,-0.4592732788096178,0.7355249714293668
149,1.0916125756778716,-0.4464148609192924,0.748605957433783
150,0.8172097638172897,-0.46145616454714405,0.7335538215529558
151,0.5471879506797004,-0.4855242033588934,0.7278484792468958
152,0.16597199353254766,-0.48996345272728153,0.7264538400165255
153,-0.2771637363037668,-0.4915158266364463,0.7126989598109943
154,-0.9032937849345292,-0.5347466880263024,0.6675393505173873
155,-1.6500736387480384,-0.6225825460954872,0.6054815333038543
156,-2.3605362151457094,-0.7123569986631583,0.5747452556099801
157,-3.1281057519508835,-0.7672514142244347,0.5875494588745764
158,-3.719342670289997,-0.7461945307875971,0.6822227095493818
159,-4.037513443747759,-0.681585313222263,0.845263538115467
160,-4.113346135032591,-0.5354522232990517,1.0886582067540296
161,-3.985909147047117,-0.4226721098619176,1.3024622439115474
162,-3.7465646701112654,-0.3326272727761793,1.494448570121491
163,-3.507985554217177,-0.2964525904388531,1.566744028622227
164,-3.337572322346569,-0.2930532373561038,1.5463967687106575
165,-3.2145159558235523,-0.30602707476951196,1.4706882113849826
166,-3.153854558587811,-0.3163588029522594,1.3945736286581667
167,-3.1251258442790633,-0.3305195191184036,1.342153124471344
168,-3.094861283423009,-0.3560432953361726,1.3132896650425083
169,-3.0592696916121023,-0.35781047335544824,1.319852078779805
170,-3.024542091399063,-0.3332782484913193,1.3398320368222978
171,-2.9711907755208804,-0.2967166199350221,1.3694559153343084
172,-2.8934269110485236,-0.25952909526406964,1.3601336551456866
173,-2.7526026182961796,-0.23135635294614543,1.3479226975942262
174,-2.580329445609739,-0.2693950365688746,1.3412883608478243
175,-2.33132957322141,-0.36831397012109135,1.3328490033333338
176,-2.0493915381535706,-0.4611801288592535,1.3107320863386152
177,-1.8236520981374127,-0.5256702953239194,1.2761307585156745
178,-1.6358433823879874,-0.5758544554487004,1.2361574079467839
179,-1.5430918825958448,-0.5825711885900747,1.2069528401478515
180,-1.5334350749023313,-0.5654976502054874,1.1758233740923731
181,-1.5814570780668513,-0.5621851062443682,1.1736736846355602
182,-1.635085446900608,-0.5414557526060639,1.1872544147246258
183,-1.6602485136232956,-0.5142111575280368,1.2064882793094627
184,-1.6431773847293285,-0.49748103629221185,1.2314170304325278
185,-1.599327997523343,-0.47459467355011914,1.2466542630769042
186,-1.549446395792837,-0.46668168607116056,1.2467519137011005
187,-1.524289426933902,-0.48334371885971145,1.227315081806841
188,-1.5117572888090436,-0.4990485113225197,1.2012047935694863
189,-1.4870414359170296,-0.5060799241640072,1.1753942472837624
190,-1.4489745670428278,-0.502915678995591,1.1629969449416633
191,-1.401605702479489,-0.48014340175527864,1.1471813858136595
192,-1.3352305206958943,-0.4589471906424617,1.1305967470293572
193,-1.279501545931171,-0.478236018097122,1.1163661696864557
194,-1.2262871301287195,-0.5070985294696596,1.105819368663304
195,-1.1743081956053798,-0.5235486620900186,1.1092430102198203
196,-1.1108506047819233,-0.5569058485774465,1.1195233264248103
197,-1.0315796766745693,-0.611113392579023,1.0775219338488535
198,-0.9652153185318099,-0.6481116487594141,1.046525006618243
199,-0.8941478949679019,-0.6738313815534396,1.0236417509701172
200,-0.8219277702770253,-0.6817776785723056,0.996819563845871
201,-0.7597384185630767,-0.6649556026108692,0.9907968311915464
202,-0.6908567622227081,-0.6364858466343649,0.9721511620871942
203,-0.6235388990138528,-0.6091734535393231,0.9586277078972015
204,-0.544334479113889,-0.5530732157711222,0.9353980214327258
205,-0.4464301488034178,-0.46617481133710464,0.9130881693366739
206,-0.3464055517153545,-0.39953020199913936,0.9032640095790598
207,-0.21894830064750678,-0.3394755511732747,0.8888249365279589
208,-0.10716340531449961,-0.3093560448883473,0.8563763090903372
209,-0.015367278403197092,-0.30052882593043495,0.8253475072052749
210,0.05656751914141808,-0.3120016492548203,0.7831550280924431
211,0.09070511092935615,-0.32457317252385387,0.755338976390352
212,0.09864829398049438,-0.33566126410463004,0.7185759106173937
213,0.09429204741754099,-0.3458050553662968,0.6931814811051045
214,0.0975837183007614,-0.3567918413693696,0.6779663811819774
215,0.1066543828061468,-0.3586776405628536,0.6744488338118364
216,0.11647295968461041,-0.35955796122030054,0.6758332811194564
217,0.11175721439098255,-0.35901784267538894,0.6746003252709358
218,0.10367923515734437,-0.3848020198513845,0.6905052742899545
219,0.11050915742131891,-0.3793311984902845,0.6845029254811305
220,0.16558536747868907,-0.3141927525635693,0.7049658517644499
221,0.2663478917903822,-0.3161115020832225,0.7981348066578287
222,0.35473616790323925,-0.2508766597771964,0.8369813469008589
223,0.38357237237569386,-0.1454773175422313,0.8006987956010216
224,0.35401048699516524,-0.10652316180073723,0.7281849194193586
225,0.3548634068550611,-0.09728413713688377,0.6312279843574183
226,0.43749855601880644,-0.08138490439914578,0.521181045307058
227,0.5488155100294679,-0.11413115198933052,0.48668144015829035
228,0.6909576142331688,-0.21356767246666142,0.5097313539120559
229,0.7907503050580247,-0.2898040417111515,0.5469441983073278
230,0.7742769028816316,-0.249413825377848,0.5927508079325936
231,0.6637058001811363,-0.1556855953936555,0.63577859782413
232,0.5121834451484045,-0.05763239497594411,0.5978441546259696
233,0.3658303959820065,0.05732984561466865,0.547352408825859
234,0.16194699779919064,0.145751819105624,0.4856310317847888
235,-0.008709668335798986,0.10821199941902998,0.4269907370241437
236,-0.1997487192179763,-0.033122524973790035,0.3578617531343121
237,-0.3554472012574129,-0.16319089262239084,0.31960207554262904
238,-0.45815563576247575,-0.1605473026280843,0.3272443100580547
239,-0.5254316640632881,-0.08230446529320248,0.39025349790359987
