no.frames,yaw,pitch,roll
1,0.3629100099076671,1.6742918122375516,-2.10923687709354
2,0.3708776122187456,1.6197955765343206,-2.2374626818618055
3,0.4254188864039641,1.5272281711825797,-2.3559311861003107
4,0.4952844901765492,1.4359412093647137,-2.443026984519082
5,0.5882382407534263,1.3907442508549914,-2.538176194335859
6,0.6755423577538313,1.343118419667535,-2.5934190691139243
7,0.7382422127397783,1.2613782220039254,-2.5835716421890957
8,0.772855850029474,1.1446762898312441,-2.568610153615919
9,0.80450070295198,0.9669044029724941,-2.56143996864618
10,0.8673503952106113,0.7981306635478325,-2.624806687386428
11,0.9774013363248789,0.7644726060120479,-2.69141486202167
12,1.1197107302456721,0.7493603791247869,-2.691510058556419
13,1.251254087725514,0.7389238132471044,-2.671366892759978
14,1.410694134972022,0.8433835511429344,-2.667644022928698
15,1.5592647730958487,1.000579183941393,-2.670691346204766
16,1.6569744484343119,1.0621344009002178,-2.681789339754757
17,1.7411753217572439,1.1129560395853537,-2.7207379517303125
18,1.7974536983649734,1.1077916488716506,-2.737481047600914
19,1.8161932021335496,1.0597582486013577,-2.7466217367721413
20,1.7960793399861403,1.0103795181770372,-2.7759219889799396
21,1.7363409483915997,0.9486641796963475,-2.7895353068941984
22,1.6435458812840151,0.8508166587854945,-2.778796241304896
23,1.5602441608316389,0.7301867119880205,-2.7556697917553867
24,1.4979084971558505,0.6553016901562281,-2.727227894402591
25,1.4313628606729958,0.5704230824890829,-2.674267580812213
26,1.3600133801112912,0.47693379986258133,-2.603092616538502
27,1.2885032526843165,0.41545542814195435,-2.525109226997429
28,1.2141116150984346,0.375078712104231,-2.4594633630437635
29,1.150563832680624,0.36194433856729324,-2.4206524495451687
30,1.1030632731771124,0.3791043348276002,-2.3986438710301807
31,1.0663316031655528,0.4050087873642192,-2.3812728263553344
32,1.0329961463163393,0.4029140003935028,-2.386767485113884
33,0.9949195973461555,0.38976393876604887,-2.4289987950570344
34,0.9629126910421812,0.4122695184675874,-2.472611654780757
35,0.9229185189531313,0.47142509229649354,-2.5046735425210374
36,0.9102574828547072,0.5126546944215006,-2.537905335385286
37,0.9407433914305492,0.5277350394915532,-2.5532952037171706
38,0.956256565073482,0.5322119204034702,-2.5103785237481673
39,0.9564051216857161,0.5114624496693615,-2.470954484652902
40,0.928844241578346,0.5035874921234744,-2.4665846696055573
41,0.8802147361555194,0.4805525194082955,-2.486664944114622
42,0.8327439616359483,0.44343759217661916,-2.523747233526053
43,0.794763307939873,0.3908154410370185,-2.577253094108866
44,0.7951301637980304,0.37733910447942615,-2.6141100145971152
45,0.8128952187602492,0.3376948728584189,-2.6200223663642905
46,0.8313321402112033,0.2503501749299953,-2.6066035757315222
47,0.8408638824993337,0.17711001753067235,-2.607384571517726
48,0.824760751275632,0.13337990544406705,-2.619564318052289
49,0.8137783408624312,0.08725142315896053,-2.6353106359093568
50,0.8322487195676492,0.059775940425262866,-2.658696712960954
51,0.8663132203284294,0.06953099120930671,-2.6693551940924047
52,0.8919482539228178,0.12538051340535264,-2.673589046057389
53,0.8950819766838353,0.17047323487085778,-2.6902417675037755
54,0.8694502514622767,0.2276506552115154,-2.697947564134964
55,0.8001228185635016,0.3210645630964388,-2.692258824125701
56,0.7414889004246822,0.4044571962361071,-2.6955283768595253
57,0.6850417633655916,0.44439843435987836,-2.7220580956304654
58,0.6164569000845789,0.45432731478973,-2.7126155982983953
59,0.5429927204879454,0.47368908652920505,-2.7125709887470397
60,0.4627885850239708,0.5109707814445839,-2.7243780057437648
61,0.3878348639215153,0.5294619614319138,-2.745364558506677
62,0.29682027339021777,0.5156996329835248,-2.7691538568715144
63,0.1866926260510628,0.5026574658323003,-2.7841710035056044
64,0.05702121978636081,0.4972147656402549,-2.8278032478296637
65,-0.08567329596855314,0.4736777206677087,-2.882826913252342
66,-0.2236942948741663,0.47174579101758796,-2.940791582446272
67,-0.37731359799212444,0.4651911573895746,-3.002338914508282
68,-0.5144309508778184,0.46187990307363513,-3.0531624616125694
69,-0.6759171110180985,0.45417902498175644,-3.1194612098456918
70,-0.8682366656030671,0.4464278009259256,-3.172805080200593
71,-1.0503726221653698,0.4588607460620669,-3.2196219905864822
72,-1.2616578812771655,0.4394493487301429,-3.2885999745816488
73,-1.4751250715492779,0.4273083941766687,-3.3363800307012577
74,-1.6437629651319263,0.4515547382756955,-3.35017420044017
75,-1.7798465734328799,0.4817517511982917,-3.3715722709782616
76,-1.8543512726209395,0.4628306867362742,-3.392277405234601
77,-1.9108226015464924,0.43881125966078394,-3.3872264393191265
78,-1.9279242743102294,0.4474412302289249,-3.396932216960626
79,-1.9198607873574827,0.4704918109933417,-3.4151095105340508
80,-1.8894158965482688,0.48031175524364034,-3.4334135138164266
81,-1.8420839577947348,0.49276687181382733,-3.4568269115501926
82,-1.7983797130495893,0.49792788006766026,-3.4675449432310597
83,-1.7362532244813687,0.4738212613598458,-3.491962829911569
84,-1.6749846476619483,0.4347884117017238,-3.5075281462336645
85,-1.585962847871628,0.40079973671177144,-3.5240025175819873
86,-1.4910759541652385,0.36530425798034394,-3.5402442362462105
87,-1.4087841186359216,0.328340875568619,-3.5667212767541594
88,-1.3276545809073708,0.28419141388560754,-3.598074461433337
89,-1.2498164383303647,0.25671252272748224,-3.6091329344271776
90,-1.1817725452857366,0.22659760547583502,-3.618715236812538
91,-1.1048410151973238,0.18256388348101893,-3.642260542214905
92,-1.0385308564711844,0.15804327794243384,-3.6511263769330338
93,-0.9719901190355698,0.14902857563068372,-3.632276967310178
94,-0.9092878094504263,0.15421659781589006,-3.633001819158992
95,-0.8486556874831833,0.14485306227377806,-3.6435343690210673
96,-0.7956405603483245,0.11955823079192511,-3.636457458567799
97,-0.7490011479044028,0.07226939676768054,-3.6185504589482016
98,-0.7176390007762994,0.054890704390113135,-3.6000850928867623
99,-0.6869304173646628,0.027484290609346693,-3.5909621194703805
100,-0.6632572488584207,-0.023424888799074416,-3.5919896332513552
101,-0.6308038723049627,-0.08601044984241256,-3.600402268931326
102,-0.5982294199780996,-0.1306583552448489,-3.6226229481341212
103,-0.5749403428852417,-0.1759224851074981,-3.627742160955668
104,-0.5538178764700208,-0.23090649428255366,-3.6236551576573457
105,-0.5435985262417866,-0.2570863154964118,-3.6082979460783666
106,-0.5297538930830307,-0.2829937295603221,-3.593210953121473
107,-0.5228391270642241,-0.30720741681786634,-3.56556077549983
108,-0.5214379244490461,-0.31122719652793107,-3.5407407042675128
109,-0.5289611109034464,-0.3121939884461989,-3.5251376065490065
110,-0.5455704231701268,-0.32578585124857806,-3.529382344098293
111,-0.5482548475564997,-0.3511267331457896,-3.541171645340174
112,-0.553516014129716,-0.35959515373421125,-3.5215494191431116
113,-0.5628692643675866,-0.3597770608790051,-3.5242746571895376
114,-0.5500816029671399,-0.3822414993635779,-3.5363563751077667
115,-0.5506140909102016,-0.41286345143183734,-3.5230836462012025
116,-0.5541585321497989,-0.4272529789317674,-3.515926694686891
117,-0.5693298761742075,-0.4260806676916534,-3.5254396281526796
118,-0.5845189360015117,-0.4102400985406881,-3.5339233402948578
119,-0.5959907721501335,-0.3983627465965661,-3.5318126041544193
120,-0.6117111993426056,-0.3617617644118482,-3.5237263225606794
121,-0.6267856934204608,-0.3278676715322354,-3.530147536641874
122,-0.6525777680025666,-0.3357902106037191,-3.5285136317824284
123,-0.6835496338584428,-0.34820239836839517,-3.5239043338804414
124,-0.6949451639885678,-0.34748354764938955,-3.53749722703118
125,-0.7006764396687462,-0.33167616894842755,-3.5559730517912627
126,-0.6948639487716783,-0.30520993336094626,-3.5678081394334016
127,-0.6812887879160049,-0.281913492470499,-3.5821661404687157
128,-0.6782696309044367,-0.27086720911733975,-3.5842373896857063
129,-0.6912730302299057,-0.24941553292511506,-3.593333469305578
130,-0.7165249329062477,-0.2320693606518467,-3.612801162894118
131,-0.7406097803864073,-0.2166050788896463,-3.6095453059736764
132,-0.7662484958795902,-0.19118791765436427,-3.5929975102920215
133,-0.7697112950154813,-0.174488839094246,-3.615032494233196
134,-0.7574263995634789,-0.18768540470430115,-3.6184885605276618
135,-0.7679087654316923,-0.19150098577360908,-3.6008978831813105
136,-0.7853938893638177,-0.18937789087085594,-3.6098394301926597
137,-0.8102197056361764,-0.18089071394292278,-3.615840161899837
138,-0.8232986105673608,-0.17555940452962668,-3.6246113815332848
139,-0.8155201457965351,-0.15650935354788112,-3.634769552672503
140,-0.8011992670328258,-0.12845782040549203,-3.6403143704959735
141,-0.7863795176628752,-0.11172441747726329,-3.6496608625662468
142,-0.788890305836529,-0.10545991347220013,-3.63705168340499
143,-0.8068522623429804,-0.10590830471235935,-3.638696473848737
144,-0.8303913350279061,-0.0976483049421166,-3.655105421329427
145,-0.8376654330247242,-0.07649781740943898,-3.665907880126848
146,-0.8300138069993297,-0.06706964186511968,-3.6740074133146656
147,-0.8111832425424665,-0.062497477284267994,-3.668696754393734
148,-0.8027400082762339,-0.05279914908600175,-3.6743207473882995
149,-0.8051259320559839,-0.03542903446540871,-3.692694333033075
150,-0.8190117597925577,-0.02576078844751136,-3.7074914706275757
151,-0.8376540138023758,-0.017999594249971766,-3.7221285260999872
152,-0.8461594134612995,0.00598232681660184,-3.721062165724052
153,-0.8303376006498456,0.010572440654077166,-3.75433706162775
154,-0.8005749984241597,-0.0239862282878537,-3.7603486913313287
155,-0.7933723506082977,-0.03453039436042672,-3.7509650552242393
156,-0.7944275614584877,-0.015536655752908251,-3.758358123503872
157,-0.8066871105057445,0.016034209013113775,-3.7679937865965942
158,-0.8165821334749415,0.030975791213558562,-3.773023353429772
159,-0.8130339036148454,0.033434372463543145,-3.779155992805549
160,-0.7967669545752103,0.03834560190376994,-3.7823619041038987
161,-0.7752775789409803,0.03395065204778097,-3.784803690072815
162,-0.7568188862623709,0.018027770447404865,-3.781629368313224
163,-0.739240754365043,-0.0016918285357408586,-3.7917760135396525
164,-0.7261548591622341,-0.02002143526834689,-3.8035384209850225
165,-0.7233916741581683,-0.022136229223545897,-3.8038487668590437
166,-0.7329782714022529,-0.025407004330591,-3.804260284634224
167,-0.7437890733151143,-0.022541123031614062,-3.8069095370333663
168,-0.7421351537044119,-0.018527531512865843,-3.81505707671916
169,-0.7353975990754147,-0.03231803675727745,-3.826114106682504
170,-0.7245780993436617,-0.05637519329025257,-3.828735639955571
171,-0.7088682909607564,-0.05948157528467757,-3.8295860054139568
172,-0.6962708076371784,-0.05541085597118114,-3.837669599952109
173,-0.6681005465988767,-0.07931072138744476,-3.8627942308300485
174,-0.6511482307749257,-0.12702207997879517,-3.8518668117334904
175,-0.6553306010013257,-0.16084353539849297,-3.840347909633793
176,-0.6727088965075558,-0.1844862081777624,-3.861519977138228
177,-0.6889200300958989,-0.19826161897113745,-3.8796421271299115
178,-0.6801694906824479,-0.20072050037591505,-3.891534734701247
179,-0.6551684373718073,-0.20327085562139757,-3.8824010891433915
180,-0.6267112016709354,-0.19537032790140324,-3.8804352806841504
181,-0.605315474332133,-0.18428406392981128,-3.8825449496104416
182,-0.5854714805722703,-0.16317861962640887,-3.884699868416576
183,-0.5666787489595426,-0.12019635988192319,-3.9068966420224727
184,-0.555825471808413,-0.08740024657545513,-3.924096239100958
185,-0.5427776228931481,-0.07116088509635336,-3.935600245259925
186,-0.5143766828912372,-0.06675291852750631,-3.9503990903970614
187,-0.4956250391346231,-0.05703088477069662,-3.950960445038516
188,-0.48523103883748026,-0.04767404935057585,-3.9537544116760266
189,-0.4843009058246021,-0.066015298128776,-3.9555934350945727
190,-0.4939002563123376,-0.056735939330844774,-3.945826718104568
191,-0.5260378433430939,-0.02099758534605098,-3.927082763572278
192,-0.5466477787739369,-0.002441660023527088,-3.939840927395452
193,-0.5575875538663134,-0.020797610550242887,-3.9392586553567104
194,-0.5641208965143407,-0.03102796478669502,-3.918738765957009
195,-0.5608516905498524,-0.03609406075991623,-3.9203656448535504
196,-0.5636631671250647,-0.04723539980097735,-3.925638166829718
197,-0.5672949600795424,-0.060526727614247766,-3.934104864796793
198,-0.5627649972625918,-0.07948421085782054,-3.934628653500266
199,-0.5660181416105993,-0.09169349398240317,-3.9368877324071723
200,-0.5682239191536744,-0.11818004004421334,-3.9517600018776387
201,-0.5720938082302025,-0.1350744460034275,-3.9488879151645495
202,-0.5729403781486991,-0.13108286750369533,-3.9520673595520477
203,-0.5724792336648891,-0.1301011612272668,-3.953155917982246
204,-0.5685810633367502,-0.13558180098515232,-3.949180331840897
205,-0.571698777842139,-0.127415562902148,-3.9414554089574176
206,-0.5742717314084839,-0.11665886889331147,-3.9270819097916974
207,-0.5926357619354756,-0.10444106804271304,-3.9125048870469628
208,-0.611173161870926,-0.09535415515786456,-3.911481393999074
209,-0.6167287202651537,-0.10766579106687305,-3.909296593196817
210,-0.6085820656148685,-0.10883882934859682,-3.887652636519197
211,-0.6162245669345545,-0.08702638043535393,-3.8611187046188613
212,-0.6253227522994083,-0.07114018108574027,-3.8662528584384686
213,-0.6197302148346783,-0.08434445066881674,-3.8624407695044787
214,-0.6199041712125098,-0.09149030252772969,-3.8423397797285865
215,-0.6305583056636188,-0.07924355341486944,-3.8306664647388438
216,-0.6480238995238772,-0.054673175541492224,-3.822229182674362
217,-0.6683390162468918,-0.02099620129894975,-3.8102153395758998
218,-0.6825309751919381,0.013726197080003277,-3.785230575731717
219,-0.6949288889286785,0.06079051031647578,-3.7560992647463327
220,-0.7038930851939202,0.11469061384312669,-3.7508327192342303
221,-0.7078806883101714,0.16235750283436198,-3.74807500795854
222,-0.7063240455328389,0.19991428460181587,-3.7507012370248
223,-0.6908543076235116,0.2547215759749438,-3.7610607366103763
224,-0.6626379961698515,0.3064381934544824,-3.7637065739242472
225,-0.621161993218107,0.3515848627414563,-3.763488862238208
226,-0.5827010918531714,0.380769486897669,-3.764716585393209
227,-0.5638350424296645,0.4060272325873155,-3.7609890198196814
228,-0.5667888857582678,0.4331267280870412,-3.7620831277634457
229,-0.5809553382160124,0.45503957544350193,-3.7716598806352395
230,-0.5896606809877385,0.4655498490373611,-3.7872463298130485
231,-0.5961974920911517,0.45366665407993456,-3.7882904921347222
232,-0.6018796224265504,0.4587223813725829,-3.767710761404743
233,-0.6060494528527077,0.47831419174544204,-3.774972086462656
234,-0.5891668263015939,0.46736667932951165,-3.794739453783746
235,-0.566336332371645,0.4519237285679365,-3.78689628357275
236,-0.545721220938149,0.44131831257479087,-3.7967577691790315
237,-0.529549841184617,0.4447614749171106,-3.806268354773697
