no.frames,yaw,pitch,roll
1,3.4668089598878673,5.121892380071057,1.0560295156738564
2,3.533815765108814,5.075179533105596,1.1749450568491835
3,3.638912618835702,4.994239049549805,1.3034946668776004
4,3.716129099970153,4.917395432110545,1.4024592739922233
5,3.7466883502464836,4.860637429722752,1.483748146792959
6,3.728499099913755,4.819871164501929,1.5456525962488872
7,3.6701756876403664,4.791693417106503,1.5809274113606415
8,3.60519960996606,4.7834001060408005,1.6034324047374526
9,3.5587241274998034,4.786149587076217,1.6203671764315895
10,3.5410269636228686,4.782287251350638,1.6375013610072704
11,3.5399817227469357,4.7770780241825035,1.6542397121819747
12,3.544791709093505,4.772923954767065,1.6563701917841371
13,3.553030478252201,4.7896900614913305,1.6465511726253956
14,3.582740301679938,4.8904330913186245,1.6332425131283947
15,3.6173210282505663,5.0633149712657755,1.6187191843454007
16,3.644860908141501,5.168129671253064,1.5992191271498686
17,3.6818151520159725,5.225174970806265,1.5825472307447614
18,3.7237798277538863,5.213314677869345,1.619357164962629
19,3.757257185389565,5.157406614049649,1.673994827528988
20,3.799445441287475,5.067787500837818,1.7560165352960253
21,3.843795684580641,4.981566384390343,1.8683961434509153
22,3.894279232990569,4.894792494963724,1.948358855558405
23,3.947684951377765,4.79377408038169,2.009405158484273
24,4.012198849529739,4.669402271015948,2.046156198323123
25,4.074659906085733,4.532401785150405,2.0306173203179148
26,4.140554215156981,4.34597894519321,1.9895263185143242
27,4.1846158459506935,4.162948602373461,1.9468796887263191
28,4.202434135046104,3.962430510337632,1.8873953300288115
29,4.19254704065519,3.692206833407558,1.8207948410560517
30,4.150734047018542,3.3581762160623385,1.7519022113155338
31,4.0946047975054505,3.0350127416048345,1.6889384679688138
32,3.9931522854449932,2.5496180158455375,1.6016705313441693
33,3.863023895314538,1.9393920434777598,1.4920750851769051
34,3.7375961125975423,1.2241597564590712,1.3596861722537432
35,3.557131186381346,0.10851026657192475,1.1951053114660084
36,3.357516847216104,-1.0237271655167377,1.096468613490705
37,3.129191026201952,-2.247747304077193,1.0226965142722972
38,2.858921529796691,-3.689181700338395,0.9848969352187459
39,2.5162088717716213,-5.262299911797232,0.9925786567647223
40,2.1696286296769034,-6.729834498848467,0.9766104217751179
41,1.7274681901295066,-8.625310646959893,0.8860695955691512
42,1.3024303342085444,-10.330820655552007,0.7901283843268506
43,0.7831553482575557,-12.199095005316776,0.7380360264072809
44,0.14946580111254193,-14.323566556989567,0.6655503781163764
45,-0.42825256109364807,-16.12470480410392,0.5511933763205514
46,-1.0782591733426385,-17.929207846650613,0.4653544949578392
47,-1.851474703608432,-19.589699975640386,0.4194278500957842
48,-2.5854531407307038,-20.826002532729994,0.44736903299603964
49,-3.3475953841747463,-21.941073830979956,0.5561558822045888
50,-4.270808999811725,-22.93596918898384,0.6926961107944429
51,-5.118314177793224,-23.741159221096954,0.8511823238299092
52,-6.0084765959392765,-24.5505329596085,1.009731395949144
53,-7.075489685197825,-25.423550064720814,1.1317724968553866
54,-8.055222593145391,-26.246094992750653,1.2106151013877875
55,-9.095513204008327,-27.118797494538974,1.1686115677708926
56,-10.46968038774036,-28.15330125279344,1.0366233937600244
57,-12.04011711281377,-29.075825720072224,1.0407240573994316
58,-13.917175173278295,-29.86559902757138,1.0491459778424832
59,-16.25406125941,-30.48340480327632,0.978488830490587
60,-18.53075332592085,-30.81400631600126,0.8239259207445966
61,-20.77228857968358,-30.98859906979974,0.6472310106225887
62,-23.157634596523376,-30.869824149940456,0.4853946965708575
63,-25.190744224463216,-30.420677254641816,0.3568253253040596
64,-27.24463936859322,-29.244488470363642,0.21443624039643422
65,-29.15142811160454,-27.39324362129873,0.14091312373866138
66,-31.292797133342912,-24.97408066036252,-0.06401692754768981
67,-33.90685832045427,-21.984749692375402,-0.31998043066441284
68,-36.51718021559318,-19.548940629221423,-0.5544219746765948
69,-39.32591084286517,-17.393277688129782,-0.7826843320161081
70,-42.620393000963816,-15.032240593163632,-1.0767676144016998
71,-45.38523740193388,-12.717440457737194,-1.44905108671228
72,-47.32492991397358,-10.13566828233364,-1.935814314770507
73,-48.66357216096983,-7.526060034163897,-2.5141182961368176
74,-49.68431914312486,-5.18457476590839,-2.964025709455406
75,-50.36421401058907,-3.4971559253202975,-3.2746470033776265
76,-51.033955212362294,-1.893505131021838,-3.578419778271033
77,-51.803088980503155,-0.5643438787320617,-3.7707429302399205
78,-52.91187612576471,0.5969483424439216,-3.6484638621920933
79,-55.05421251638221,1.885927910576338,-2.7466597295957835
80,-58.14889190155674,3.1532087970565983,-1.3568850374667543
81,-62.17523701734865,4.251558169995472,0.21518193162404403
82,-67.17179626953997,4.880410134191391,2.1266459145920282
83,-73.02195271766509,4.981011853903172,4.494996593094841
84,-78.40347845858915,4.9082929891120655,6.693168748398726
85,-84.23314665220276,4.554021848311136,8.99455706546182
86,-89.01178880555436,3.802715822977885,10.686037578690923
87,-93.2224970210687,2.836679714969774,11.862470233498811
88,-97.26634506882917,1.3704742131826708,12.84503171651027
89,-100.40095676212331,-0.30213013174097136,13.560479533265175
90,-103.0980948358575,-1.910715026360449,14.113918462948234
91,-105.6303560397658,-3.213488217449524,14.233483503138142
92,-107.38152857898618,-3.7331761099348784,13.794051756116074
93,-108.48147601972383,-3.821598034300844,13.022246482957652
94,-108.98181288726761,-3.425602997667979,11.857276686226362
95,-108.88812407070638,-2.7444787692818795,10.668530807883487
96,-108.5032236291062,-2.0010678823576065,9.52789290392182
97,-107.84808159386782,-1.4577997828073461,8.501092026234083
98,-107.1204503407813,-1.409279306000247,7.892645718937472
99,-106.0956261073504,-1.651416539311618,7.447339380117949
100,-104.14201638656705,-1.8921943786061812,6.933734887715291
101,-101.23803442547407,-1.6298801098973787,6.280864795113159
102,-96.56170386560312,-0.9996317583382315,5.672425820874543
103,-89.91578812257436,-0.4658465887358647,5.288859268155058
104,-82.70929882874093,-0.3880114616615256,5.246996321778314
105,-75.05789612209364,-0.4271175757695749,5.58749097481877
106,-64.82541262860919,-0.7278647470415445,6.4329909677415635
107,-55.887341773058886,-1.2861293726712744,7.257180823229862
108,-46.929663438116435,-2.357361318153792,7.842415382287415
109,-37.76772254344147,-4.020727263750441,8.011771991831953
110,-29.72841047702033,-5.9081417226743715,7.6557968343802365
111,-21.601645361552876,-8.317163428121763,6.752785208170731
112,-15.43607770250011,-10.456622609487535,6.367515428958243
113,-10.741586250833008,-12.476912686424058,6.039754797566681
114,-6.828913784373649,-14.505371265418042,5.250005898325313
115,-3.2774680772544764,-16.344621413383805,4.702855940016311
116,-0.7733698217568588,-17.447566793619377,4.443889121624306
117,1.495780140436349,-17.924394022839525,4.292770108679425
118,3.171942984612442,-17.807682874545453,4.34219840478183
119,4.282824845585037,-17.32628603356762,4.559491586158113
120,4.882401577395894,-16.47830967176582,4.814147846379147
121,5.0192853633714325,-15.68765677631957,4.948768359653946
122,4.830823461791264,-15.064875039493673,5.075527021801945
123,4.4454182426443545,-14.737943000783645,5.226407403074518
124,4.181610111416308,-14.875216841174876,5.4153446268419
125,3.8693114941844975,-15.364571705951592,5.668402833562871
126,3.4307356600781374,-16.146712607681575,5.786909048536311
127,3.1148659630406836,-16.932408475326625,5.805110907248203
128,2.8001446856609515,-17.746346722900622,5.810037648089184
129,2.4463101621216934,-18.58466297179964,5.770019294657062
130,2.206271640865684,-19.252279875303625,5.660624634361733
131,1.989994614622491,-19.772357890793877,5.503367597258096
132,1.8354857012542793,-20.216200629832343,5.2930082148870135
133,1.7813477293402815,-20.58312676731666,5.162634739435621
134,1.717886689538982,-21.023476693527172,5.059597610617368
135,1.5654509919614144,-21.771088077412188,4.901343961953438
136,1.3764580520601373,-22.820345804353366,4.726628991496657
137,1.1722511948986858,-24.483331080829547,4.584740192362157
138,0.9887455333152878,-26.93241181160271,4.573329414900982
139,0.8742855450749184,-29.788902658966535,4.719043619826553
140,0.8866533632910771,-33.89224008520624,5.172805827493606
141,1.1020868736571447,-37.62936600093573,5.6470301674482215
142,1.4011438258343185,-40.42174063587483,5.937179990932883
143,1.7206951855240593,-42.95557316302653,6.241053909113406
144,2.052787085203199,-45.70556783296987,6.454644852231215
145,2.28462268656186,-47.86030487061706,6.487587016659336
146,2.404098711310948,-49.92991728335622,6.491184769958671
147,2.3343559580137736,-51.76742227187218,6.371923402447675
148,2.0966384140852115,-53.152780313791446,6.215084893329015
149,1.7337501668421378,-54.41803496187875,6.0162605716523405
150,1.1953509854954067,-55.71614791314679,5.773855757696477
151,0.6260579047587291,-56.7485136296111,5.5609247382694305
152,-0.06555131884969836,-57.7339684413378,5.336099324629107
153,-0.6869361803366891,-58.43972234725443,5.176323830376418
154,-1.4971919501273265,-59.090169555139944,5.056105648042269
155,-2.644999019380954,-59.79374209199632,4.889522107439008
156,-3.806454476920977,-60.536628485538934,4.814649015580024
157,-4.89657006613276,-61.23973991315387,4.8801424739793395
158,-5.89335420300109,-61.84707177033764,4.964728587508186
159,-6.818957422131711,-62.413468622156586,5.073166318496286
160,-7.450527396806316,-62.87087090034073,5.16444005847353
161,-7.93140566246773,-63.32210888619499,5.2625156924079945
162,-8.15692910492861,-63.625666526030656,5.3509811470411535
163,-8.237361112201722,-63.82541829191455,5.425578894662859
164,-8.187766144225652,-63.87177675645426,5.483221167194084
165,-8.056752567946024,-63.708044908401455,5.504990634142024
166,-7.904895838632543,-63.459721040841444,5.492374777065659
167,-7.740365480878242,-63.257700435315414,5.442269566512776
168,-7.618795540770805,-63.16797857860138,5.398321522733436
169,-7.528296085504775,-63.058018250542524,5.385828578386212
170,-7.4703863331136064,-62.879137635532615,5.383734686354737
171,-7.481569151159732,-62.675197555204036,5.413075704948667
172,-7.534211931148507,-62.385341521894574,5.4222743369252235
173,-7.646335419796954,-62.01945400574661,5.41594611526101
174,-7.798718886643482,-61.746401838533025,5.418766579409382
175,-7.954453909383216,-61.55495733223022,5.416315802252457
176,-8.113356412992129,-61.35836058729086,5.4084917570108395
177,-8.239634729888152,-61.16867967010818,5.40781727035208
178,-8.334426472748206,-61.006504381845495,5.40548132668326
179,-8.39730997385916,-60.857222916590636,5.426248685528424
180,-8.39841561971118,-60.76103366030648,5.441161383365518
181,-8.351852988181056,-60.70139209950075,5.448512274658181
182,-8.269918327085897,-60.641857108843006,5.434245910720856
183,-8.172126399265228,-60.58099579295803,5.39512368756839
184,-8.046954582001806,-60.55540018562597,5.348201237470365
185,-7.937602842061763,-60.52903734991741,5.300562367697516
186,-7.807121363366912,-60.49177107837863,5.216026711883968
187,-7.599970488418133,-60.40308018052721,5.019027100349827
188,-7.097254603667897,-60.203648618437654,4.479750040465533
189,-6.428561051656844,-59.813389737641096,3.5635266050584438
190,-5.922271464684474,-59.26900952566161,2.1700258467825115
191,-5.396564168753672,-58.76339428517711,0.6405177885421472
192,-4.282750569673565,-58.311562344833966,-1.167418223694885
193,-2.9658722234063335,-58.01508538344159,-2.5805693553500415
194,-1.0163742884265237,-57.63306692982302,-3.8150515272055934
195,1.2878146823812415,-57.382781512722275,-4.721117879747385
196,4.724438232425761,-57.265420854657826,-5.546962914379966
197,8.864130832216313,-57.049966639298084,-6.004560731305856
198,14.054161506323833,-56.549408374660096,-6.405386885354663
199,19.678039793737348,-55.76813718903463,-6.751755121900106
200,26.26143078848163,-54.79860559215109,-7.308407658072399
