no.frames,yaw,pitch,roll
1,-0.3593202653046408,1.6706387382115024,2.9630137807246237
2,-0.380811882094659,1.6512146936815844,2.9543260172374914
3,-0.4083257246109068,1.6452741216462803,2.9571908468943793
4,-0.43537119224788573,1.6578011125127747,2.957774186147268
5,-0.45294537544215857,1.6650747105333812,2.9531971181125267
6,-0.4747293563408085,1.6926648767631292,2.959057617880755
7,-0.48327781820737337,1.7097559911671505,2.954480763288843
8,-0.4901715600504542,1.7316866734155476,2.933895579317041
9,-0.48082540680591235,1.743113596091486,2.921964857674572
10,-0.47628957429523133,1.7259556712675383,2.919747400119408
11,-0.4890023170593357,1.7057776302690189,2.9329762710767633
12,-0.5061769341931168,1.6976847319475654,2.9366530771475863
13,-0.5352360803056269,1.7050400785718516,2.9358264041003146
14,-0.5539784926348285,1.7120808104655274,2.936557453722547
15,-0.5688413575732725,1.7127643611268435,2.937877185055177
16,-0.5798055185750568,1.7107028235585937,2.935620642980364
17,-0.5735498658013349,1.7006617258113295,2.926114436549605
18,-0.5797198744074432,1.6866197962004037,2.93275556879665
19,-0.5922225888576995,1.674042511012753,2.9417388346217237
20,-0.6108246087850375,1.6707262497715771,2.946502697209634
21,-0.6342522106499358,1.6768532329123746,2.951931402133884
22,-0.6514225589155492,1.677170195514109,2.961556179642305
23,-0.6640555272057708,1.6932297532112701,2.9676171022273876
24,-0.6880222871202427,1.7043967618838873,2.9737512357029714
25,-0.6916988498296286,1.7266759419099391,2.955794930789771
26,-0.6867747637591,1.7323892281108981,2.9282958459333166
27,-0.7088289106519099,1.7632103056984176,2.92957118067575
28,-0.7408185280398052,1.8066976938656545,2.9079931035015574
29,-0.7629215001122824,1.8591193958925427,2.8951310385988576
30,-0.7843899049316392,1.878473206314942,2.904801065987122
31,-0.8090226616411161,1.865132145632185,2.9136781532639775
32,-0.8607862099900727,1.851336392654948,2.9420043603823243
33,-0.9095777723207139,1.8985912602048194,2.914771407436424
34,-0.9774670768946607,1.9602344280972528,2.9075090151643637
35,-1.0418837413459061,2.0253967619217637,2.905034358999712
36,-1.1298159156590712,2.0852533474820945,2.896084914603673
37,-1.2476842511855666,2.1154669096987884,2.8879811306979173
38,-1.332732065655759,2.2636982482479997,2.846362440535594
39,-1.3822637278673808,2.403451759075916,2.8166655875460953
40,-1.418312419985431,2.6095900752294083,2.7686590910249937
41,-1.4870881801502518,2.7923113494789393,2.7277719601748602
42,-1.6021549410780034,3.0738117947052346,2.620479134019315
43,-1.7162132770865228,3.3580744049372924,2.472745696877652
44,-1.8380699301693084,3.679054155090025,2.301768335608807
45,-1.8975242595003952,4.081507632786981,2.1159214796262775
46,-1.870863558614925,4.422076785295221,1.9391425576301753
47,-1.8663380084800618,4.610684579326289,1.8001381688309752
48,-1.8883540127113816,4.711665248048066,1.7322855142011895
49,-1.8801974641801649,4.819751635220631,1.7025486671450882
50,-1.7850295386970556,4.914408053858644,1.6982228213206108
51,-1.7457386752776016,4.745908629632271,1.7743386629824671
52,-1.7643301335031307,4.68925948426852,1.8274801010500712
53,-1.800472531345203,4.64432975804587,1.796534826984188
54,-1.7517723099109934,4.458493892237913,1.5349867113116984
55,-1.7941101929713479,4.233650976095682,1.322679998167728
56,-2.0313701331773872,4.127144509887719,1.3541913000523644
57,-2.229778740001579,4.2453170339504895,1.3831519756682844
58,-2.291589033629473,4.542094329192904,1.363550880703274
59,-2.2389813275933466,4.791496193792359,1.3654501053023937
60,-2.1192055110002057,4.877146131031341,1.368208441950452
61,-2.044824501931813,4.9116234484946615,1.358198048846813
62,-2.099733975440736,5.020431747636943,1.3308914018036835
63,-2.2714660705545184,5.211529422675084,1.2815329191125975
64,-2.407609750524087,5.4658760074545825,1.218458485041613
65,-2.46281441546614,5.802982859150786,1.1540192773912499
66,-2.4441697574279617,6.171193791182798,1.1030540950856578
67,-2.4025012098440146,6.518099055713508,1.0770760517781308
68,-2.390079477498471,6.756242592632312,1.113114457261721
69,-2.430280960044114,6.856925421499261,1.1449063930748735
70,-2.4801333800906007,6.916342523505669,1.1316809298815522
71,-2.531555411209128,6.926700162620541,1.1502201878610485
72,-2.5630875338467103,6.926960992587947,1.172501776780461
73,-2.6005635050132967,6.964310936027452,1.2039027255691348
74,-2.6366130640546652,7.073041977255989,1.2203661303298288
75,-2.663789245428818,7.1841032818789765,1.2494721505974233
76,-2.6762668997956776,7.23797294456223,1.2746904384892799
77,-2.6983198124681533,7.267444119590564,1.2808532067349963
78,-2.698666447383921,7.255884784308346,1.2851442846559564
79,-2.6994903456443056,7.259094145511231,1.2971496518865189
80,-2.6943051227325148,7.253416504649517,1.280673166731697
81,-2.690941227244521,7.247434256261624,1.278102874236462
