no.frames,yaw,pitch,roll
1,-0.515208311771147,2.4356334989762893,7.377785043033105
2,-0.6433509829841624,2.4254844563175375,7.260569478354696
3,-0.7589538005938632,2.455687192727696,7.1561684350587615
4,-0.832447275298297,2.540725006452932,7.030879676515875
5,-0.871514249221334,2.5870797483021604,6.955726744840298
6,-0.9689531394994015,2.5784823912995662,6.965972316380087
7,-1.1136700778375526,2.59947223494406,6.898732905191348
8,-1.2457898393527769,2.7225974910969395,6.790592269898816
9,-1.3139943344792562,2.8298858630344457,6.676459069510415
10,-1.3278447584684112,2.9305671157231474,6.569368102747922
11,-1.325206071489327,2.937855200205224,6.495710562611679
12,-1.3135532524794717,2.9013936716989015,6.459538295629549
13,-1.2909167886144393,2.8173379812226824,6.4204615827049265
14,-1.2907531846856655,2.708277216962382,6.370794302130074
15,-1.3264578069626405,2.5982408966203856,6.314663665874756
16,-1.3934051844868858,2.4144279622215103,6.262495289360082
17,-1.4828268776655222,2.0896496771373094,6.214951276668135
18,-1.614850270672833,1.8283885137322136,6.210561563812419
19,-1.7280912638240402,1.762869864385444,6.175668015345849
20,-1.8314826218328242,1.725665172424952,6.120585143427562
21,-1.905619292250143,1.687584995146895,6.0468774620612455
22,-1.9602101195100265,1.4570137795878941,6.007121902616726
23,-2.116038446296816,0.5640788679086121,6.018926016787727
24,-2.3928762188927633,-0.5646595623892992,6.082374297571696
25,-2.8806510770489213,-1.7892893974520947,6.111258017473607
26,-3.3389695191081548,-2.7341113261692773,6.044745998841505
27,-3.7203001748229125,-3.2696709851710644,6.006033355996733
28,-4.034169185213122,-3.5868000365875483,6.029579013715502
29,-4.239008020834799,-3.706142240045889,6.092012095623266
30,-4.330073419645671,-3.6153442443238113,6.1505336373745845
31,-4.346336306148372,-3.553659714540183,6.240062671107946
32,-4.357141272505398,-3.7710226839882566,6.383934794483769
33,-4.388046848856192,-4.17108683886878,6.4873428407116345
34,-4.45067599738878,-4.477737252746511,6.506759568930823
35,-4.496535366682271,-4.5110427563628095,6.450450655128483
36,-4.447884622350294,-4.3393732448402655,6.3419395121170155
37,-4.333525179633618,-4.2319865308535904,6.291843559600494
38,-4.2373244020625425,-4.196668239518271,6.325871000369385
39,-4.200242591919409,-4.1769202946864725,6.378567075972851
40,-4.219389422575326,-4.100596629620865,6.395235861140323
41,-4.260618489517956,-3.947023424396737,6.404752099492905
42,-4.31809067936151,-3.823695346297355,6.399352791100501
43,-4.338982426688519,-3.720215582205184,6.400951495237878
44,-4.346638537915806,-3.6793999362252126,6.433651779572053
45,-4.355000417699271,-3.721839437633598,6.455262989371649
46,-4.344248004162094,-3.7953846475499162,6.413289905299994
47,-4.2989578834381135,-3.8127439027886014,6.382327552540584
48,-4.243231247991817,-3.940323808179914,6.4040276666701725
49,-4.181424841030293,-4.375971403212934,6.377256095891172
50,-4.017865391243904,-4.840848980260239,6.36085736557313
51,-3.908538017380949,-5.091480107082563,6.319287214283049
52,-3.839373745991205,-5.254869032513031,6.296589725848657
53,-3.8120296036262302,-5.374708437770811,6.272498599202792
54,-3.805275845616751,-5.446803059911327,6.196830215400576
55,-3.8022197711846752,-5.556133002225516,6.054724132488252
56,-3.7681525880617057,-5.665326685292815,5.91146411984193
57,-3.69782592553873,-5.765393511470783,5.891954800996118
58,-3.6441119453175608,-5.8103351906215615,5.97505156171148
59,-3.661740577112407,-5.855472803888276,6.075537797917111
60,-3.7825194249120333,-5.8518533581967205,6.110049917951903
61,-3.9362871042850975,-5.802511999160525,6.1829736572496
62,-4.056760734648691,-5.752389579446003,6.303580054353211
63,-4.12208799439847,-5.738033685871672,6.463922032021198
64,-4.160385400168122,-5.782466988633509,6.625554499036929
65,-4.202346734160566,-5.90340984916442,6.695340766196049
66,-4.241889531809233,-6.13686545843081,6.6216612595888975
67,-4.231165362598517,-6.370027185661178,6.460015558974165
68,-4.148890301278376,-6.519410035795187,6.2814496348109445
69,-4.018302100010937,-6.609786075438683,6.139239219150355
70,-3.880732819988405,-6.672971564975743,6.0777447728290195
71,-3.7703467803484596,-6.733530781457638,6.051875066690426
72,-3.695164720341138,-6.829574610543116,6.031923922080419
73,-3.6599681286268555,-6.950941127758319,5.964725736538531
74,-3.65207193892617,-7.1225820376314095,5.860115671213509
